id,path,predicted_sentence,error_message,error_type
2434,17961.wav,Dasturlashni 6-7 yil oldin boshlagansiz. U paytda sizni dasturlashga kim qiziqtirgan? O'rganishga nima motiv bergan? U paytda hozirgi trendda bo'lmagan. Hozirgi kunda maosh yaxshi bo'lgani uchun ko'pchilik o'rganyapti. Sizda bu holat qanday bo'lgan?,,
2435,17998.wav,bo'ladi. Yana boshqa dasturlash tillarida ham OP yozish imkoniyati bor.,,
2436,17970.wav,"o'tgan oy, aprel oyida 6 yil bo'ldi tajribam yoki bo'lmasa Anvar aka 15 yillik yoki chetda ishlayotgan kuchli dasturchilarni maslahatga kirasizlarmi yoki dasturlashga yaqinda kirib kelgan tanishinglar shu bergan maslahatga kirib bir dasturlash tilidan ikkinchisiga sakrab yurasizlarmi buni o'zinglar",,
2437,17978.wav,"Front-end bilan back-end farqi bu juda katta uzoq mavzu, adashmasam bu bo'yicha Mohirdevda blog yozilgan, shuni o'qishni maslahat beraman. Qisqa qilib aytganda front-end shu saytni ko'radigan qismingiz, back-end bo'lsa orqadagi, ya'ni funksionalnostga javob beradigan qism. Cho'zadigan bo'lsam ancha uzun bo'lib ketadi.",,
2438,17974.wav,"Demak, yana bir narsa, hech qanaqa bir kurs yo'qki, sizni bittada senior qilib qo'yadigan yoki bittada sizni kuchli dasturchi qilib qo'yadigan. Bu hammasi tajriba bo'lib yig'ilib-yig'ilib-yig'ilib keladi. Demak, shu narsalarni sizlar bilan gaplashib o'tmoqchi edim. Endi qisqacha bir",,
2439,18034.wav,"kerak. Nimalarni o'rganishi kerak? Nimalarga, nimalardan ko'proq o'sha bilimga ega bo'lishi kerakligini bilib olamiz.",,
2440,18026.wav,"Chunki dasturlash o'zi bu bilasizlar bu muammoga yechim berish, ya'ni muammoga texnologiyani ishlatish, ya'ni kompyuterni ishlatish orqali qanaqadir yechim berish.",,
2441,18041.wav,Hozirda demak HTML CSS Bootstrap va,,
2442,17979.wav,"mashhur dasturlash tilini O'zbekiston bozorida talab bo'lgan dasturlash tilini olinglar, o'rganinglar, mukammal bilinglar, yaxshi darajaga chiqib ishga kirib, keyinchalik boshqa dasturlash tillarini o'rganib keturasizlar. Endi xulosa qilish o'zinglardan yoki tajribasi bor, masalan meni ham",,
2443,18047.wav,e'tibor beringlar.,,
2444,18030.wav,"Keyingisi, demak, hozir bildik, bir yoki bir nechta dasturlash tillarini mukammal o'rganishinglar kerakdir. Nimaga? Chunki har birida tam o'rtacha bo'lgandan ko'ra bitta dasturlash tilini ushlab ekspert bo'lgan yoki bitta-ikkita dasturlash tilida ekspert bo'lgan ancha qadrliroq bo'lar ekan.",,
2445,18037.wav,"Demak, kompyuter science bo'yicha nimalarni o'rganish kerak qisqacha tushunib o'tdik va shu paytgacha, demak, hammasi bu hard skills deb atalardi ko'pi. Endi esa biz soft skillsga o'tamiz. Soft skills bu, demak, sizlarni",,
2446,18032.wav,"rezga tushib olsak, bitta shu nima deydi, odatga aylantirib olsak dars yozishni, xudo xohlasa iyulga borib tugash reja qilingan, ya'ni iyulda praktikum chiqish rejasi bor. Xo'p, davom etamiz. IPAdan ketganlar shekilli Zohid, to'g'ri, o'sha nima deydi,",,
2447,18079.wav,"Men detektiv Karterman, inglizchani tushunasanmi? Nima balo karmisan, inglizchani tushunasanmi deyapman.",,
2448,18080.wav,,,
2449,18042.wav,"nima deymiz, Angular view ishlatilgani uchun bu OP ni ko'rmaysizlar. Bu yerda ko'proq menimcha functional programmingdan ishlatilinadi Reactda, ya'ni bu OP o'zinglar yozib menimcha qilmasanglar kerak, masalan oxirgi paytlarda bu narsani ko'rmadim.",,
2450,18073.wav,"Shuning uchun jamoa yoki mentorga ham juda ko'p narsa bog'liq. Misol uchun, mana Mohir devda hozir taxminan bir oltita-yettitacha dasturchi ishlayotgan bo'lsa, bizlar shunaqa muhit yaratishga harakat qildik va bu muhit yordamida",,
2451,18083.wav,U o'xshamagan albatta. Universitetga topshiradiganimda juda qiynalganman. Baholarim shit bo'lganda rostiga. O'sha baholar bilan topshirishga harakat qilganman. Ko'p universitetlar menga seryozni qaramagan ham.,,
2452,18063.wav,"Shunga aytaman, shu uchta narsani o'zi ustingizda ishlab shakllantiring va albatta ko'p kod yozish orqali dasturchi bo'lib yetishasiz. O'zi men qiynalganman, bekitmayman. Praktikum etib bo'ldim, Xudo xohlasa bu yil bo'ladi. London kompaniyasida qiziq bo'ldi, meni qabul qilishdi. Qabul qilishgandan keyin, lekin darajam yetishmadi.",,
2453,18114.wav,"Unga quyidagicha savolni berdim. Bilasanmi, men dasturlashni o'rganmoqchiman.",,
2454,18106.wav,va oxirgi yana bitta misol keltiraman. Ko'pchilik mana o'rganib bo'ladi dasturlashni ishga kirish jarayoni bo'ladi. Ana o'sha paytlarda mana bu yerda men hozir yozganman. Men intervyuga tayyorlanmoqchiman. Middle Python,,
2455,18103.wav,"Rahmat senga, sen orqali men hozir dasturlash asoslarini o'rganib oldim, rahmat. Endi menga birorta topshiriq bergin, men birorta topshiriqlarni bajaray sen bilan deb savol bersam, u menga beshta topshiriq berdi.",,
2456,18111.wav,"Aytmoqchi bo'lganim, hozir aytaman oxirida.",,
2457,18123.wav,Endi umumiy prompt injener bo'yicha umuman,,
2458,18133.wav,"Ivu menga xato bajarganligimni aytib berdi. Qayerda xato qilganimni aytib berdi hammasini. Va mana shu yerda men to'xtatdim suhbatni. Umuman olganda men nima demoqchimanki,",,
2459,18143.wav,,,
2460,18138.wav,"buyruqlarni ko'rsatib o'taman. Birinchi buyruqqa e'tibor beringlar. Ya'ni menga Python orqali biror bir saytni, saytni Python orqali arxitektura",,
2461,18060.wav,"Keyingisi bo'lsa, toza kod yozish ko'nikmasi. Bu juda hozir kamyob desak bo'ladi, ayniqsa o'sha middle dasturchilar yoki junior dasturchilar deyarli amal qilmaydi bizda. Toza kod yozish ko'nikmasi nima? Toza kod yozish ko'nikmasi bu juda ko'p narsalarni o'ziga qamrab olgan, masalan",,
2462,18156.wav,"Bergiz kelmaydi deydi, masalan, hech qanaqangi real anaqa yo'q, bahona yo'qda.",,
2463,18177.wav,sabab bo'lgan,,
2464,18149.wav,sudlarda mana kichkina masalan yo'l harakatini buzgani uchun jarimalar mana shunaqangi narsalar allaqachon avtomatlashtirib elektron anaqalarga topshirilgan sudyalarga topshirilgan ular yakuniy hukmni bermaydi albatta lekin sudyaga hamma narsani ishni ko'rib chiqib,,
2465,18145.wav,"Hozir bizda bu narsalar bilan odamlar shug'ullanadi. Majlislar o'tkaziladi, hamma o'tirib bosh qotirib, haligi qog'ozda qilinadi bu narsalar. Aslida shu narsalarni allaqachon mana chet elda biz ko'rishimiz mumkin. Deylik, energetika taqsimotlar, o'sha har xil haligi qaysi regionga qancha gaz berish, qancha tok berish, bular hammasi",,
2466,18167.wav,"milliard dollar AQsh hisoblanadi. Xuddi shunday kontekst agar hozir bu hech qancha pul emas, aynan katta-katta, unday katta demayman, oddiy kichkina startaplar uchun uncha katta pul emas. Lekin aynan u davrda bu juda ham katta pul hisoblanadi.",,
2467,18151.wav,"raqamlashtirilgan, avtomatlashtirilgan. Odam buni ustida boshqaruvda turmaydi-da. Masalan, shu sohalarda bizga kerak. Eng dolzarb sohalar shular. Meditsinada ham juda ham kerak bo'lyapti hozir. Meditsina sohasida va mana chet elda, Malayziyada ham hatto ko'rdim, sudlar.",,
2468,18154.wav,"Juda ham muhim firibgarlarga qarshi kurashish uchun bu narsalarni oddiy dastur yordamida ham qila olmaydi, odam ham qila olmaydi. Buni faqat sun'iy intellekt yordamida qilish mumkin. Sun'iy intellekt dasturlar hozir firibgarlarni bir zumda aniqlay oladi. Ya'ni masalan kartangizdan hozir ko'ramiz, pul yechib olishadi, to'g'rimi? Shunaqa avj olib ketdi.",,
2469,18198.wav,bo'lsak hamma deyarli neural networkga asoslangan bo'lgan,,
2470,18184.wav,"holatda bo'ladigan bo'lsa, bu mobile qurilmalar hisoblanadi. Aynan shularni muammolar yechadigan dasturlash tillari paydo bo'ladi, ya'ni bular Java bo'lishi mumkin, iOSda Swift yoki Objective-C undan oldingi va hokazo shunday ko'rinishda.",,
2471,18191.wav,ko'proq shunaqa muammolar bo'lganligi uchun kun tartibida asosan shu dasturlash tillariga ko'proq ehtiyoj bo'lgan va ular rivojlanishni boshlagan. Lekin 90-yillarda,,
2472,18206.wav,"Kitoblar qaytadigan bo'lsak, kitoblar ko'rib turganimizdek, ko'pi C yoki boshqa tillarda yozilgan bo'lgani bilan, lekin",,
2473,18215.wav,"Aksariyati hammasi Python bilan ishlaydi, lekin backendda ya'ni bizlarda ko'pi Cda yozilgan bo'lsa ham, lekin oxir-oqibat Pythonga borib taqaladi.",,
2474,18231.wav,"Nima sabab motivatsiyami? Yo'q, motivatsiya bilan boshlashingiz mumkin. Keyin Youtubedagi kommentlarni o'qiysiz, Telegramdan kelayotgan kommentlarni o'qiysiz, motivatsiyangiz nolga tushadi. Hozir Mohir Festni masalan boshlashga boshlab qo'ydik-a.",,
2475,18222.wav,"o'zingizni qarashingiz bilan o'lchamasdan, boshqalarni ko'z bilan qarashni o'rganinglar. Buning uchun odam bag'rikeng bo'lishi kerak. Bag'rikeng deganda bu, masalan, ko'pchilik tushunmaydi, bu, masalan, diniy bag'rikeng bo'lishi mumkin. Ertaga siz bitta joyga bordingiz, firmada, masalan, siz o'zbekcha gapirasiz, u faqat ruscha gapirar ekan.",,
2476,18254.wav,"Shu xonada, shu auditoriyada kim aqlli desa, qanday topamiz? Qanday topsak bo'ladi? Eng aqlli odam.",,
2477,18235.wav,"Aynan artificial intelligence atamasi Jon Makarti tomonidan 1955-yil 50-yillar atrofida ya'ni hisoblaydigan bo'lsak, kamida necha yil bo'ladi?",,
2478,18258.wav,"12-noyabrdan darslarimiz boshlangan bo'lsa, ro'yxatdan o'tish undan oldinroq boshlangan bo'lib, sog' bo'linglar.",,
2479,18244.wav,"ish haqida gaplashishni bilishingiz kerak. Sizga qo'yilgan vazifalarni to'g'ri taqsimlashni o'rganishingiz kerak. Sizga taqsimlanganda shuni muzokara qilib, to'g'ri taqsimlashni, demak, adolatli taqsimlashni o'rganishingiz kerak bo'ladi. Va eng muhimi muzokara bu ertaga",,
2480,18223.wav,"Masalan, ikkinchi haftani qancha odam tugatadi desam, undan ham kam chiqadi, 5000 ta odam chiqishi mumkin. Aniq bilaman qancha. Ya'ni hakatongacha hali ko'rasizlar, biz 120 ta odamni finalga olib chiqishimiz kerak. Finalda ya'ni Bo'stonliq lageriga olib boramiz deb qo'yganmiz.",,
2481,18253.wav,"Keyin men javob yozib yubordim-da. Taniydi, shu bir qurilma bo'lsa, bir kompyuterga o'xshagan. Unda siz bunda ochsangizda shu yozilgan narsani ko'chira olsangizda, keyin saytga kirib shu narsani bunda qilib tekshirib ko'ra olsangizda.",,
2482,18271.wav,"Bizni ham maqsadimiz o'zi shu, sizlarni hakatonda ko'rish.",,
2483,18255.wav,"qilish o'rganishingiz kerak. Hech qachon siz o'zingizni bir dunyoqarashingizni birinchidan boshqalarga majburlamasligingiz kerak. Bu juda ham muhim narsa. Ikkinchidan, o'zingizni o'zingiz majburlamasligingiz kerak mana shu qolipda qolib ketishga, mana shu dunyoqarashda qolib ketishga.",,
2484,18263.wav,Biz uyimizda kompyuter qanaqa o'rganganmiz biz? Biz uyimizda dadam ishxonasida bir kompyuter bo'lardi. Shu kompyuter endi biz baxtimiz chopib uyga kelib qolgan. Juda eski kompyuter bo'lardi. Hech kim hech narsa o'rgatmasdi.,,
2485,18220.wav,"ya'ni bu yerda aynan bu savolga javob berish uchun resurs chiqib ko'rdim hozir ko'raman. Buni tushunish uchun o'zi umuman olganda dasturlash tillari nima uchun rivojlangan, qanday kelib chiqish tarixi haqida qisqacha to'xtalib o'taman. Qisqacha o'zimni tanishtiradigan bo'lsam",,
2486,18284.wav,hayriya jamoasiga tarqatadi va oxirgi shunaqa bo'ldi.,,
2487,18264.wav,"Bu dasturlashga oid muammo bo'ladimi yoki qandaydir boshqa muammo bo'ladimi, mana shuni ustida fikrlashni o'rganishingiz kerak. Ko'pchilikda mana shu kreativ fikrlash yo'q va natijada ikkinchi muhim ko'nikma yo'q, problem solving deyiladi. Yechim bera olmaymiz.",,
2488,18265.wav,"Bu buni men qiziqib ko'rdim shu, ya'ni kelajakdagi Samarqand qanday bo'lishi mumkinligi bo'yicha. Mana shunaqa haligilari bor, xususiyatlari bor.",,
2489,18274.wav,"bunaqa zo'r joy avvalda aytib o'tgan edim, bu yerda bunaqa katta zo'r joy kutmagandim.",,
2490,18297.wav,"Jamoada ishlashni o'rganish kerak odam, guruhda ishlash kerak. Jamoada ishlash bu nima degani? Birinchidan, jamoa bilan bir narsalarni muhokama qilishni bilish kerak. Bir narsalarni birgalikda yechim topishni bilish kerak. Eng aqllisi bo'lsangiz ham, boshqalarni eshitishni o'rganishingiz kerak va yechim berishni o'rganishingiz kerak. Bu juda ham muhim.",,
2491,18298.wav,"taqdimot qilish. Festimizni oxirgi haftasida prezentatsiya qilishni o'rgatamiz. Ya'ni prezentatsiya qilish degani, qilgan ishingizni birovlarga ko'rsatishni o'rganishingiz kerak.",,
2492,18308.wav,"20 milliard to'g'ri, 20 milliard taqqoslaymiz. WhatsApp hozir qaysi holatda DeepMind u paytda butun dunyoda ham unchalik qiziqish yuqori bo'lmagan. Buni hisobotlarga ko'ra DeepMindni sotib olganligi sababli shu yaratuvchilar aynan",,
2493,18291.wav,"Bizlar gaplashib oldik. Umumiy sun'iy intellekt haqida gaplashdik. Endi neyron network haqida gaplashamiz. Neyron networkni nimaligi haqida javob beraman. Neyron network boyagi sun'iy intellekt aytdik, ma'lumotlarni o'rgana olish qobiliyati, aynan bir usuli, bir yechimi. Undan oldin bizlarda",,
2494,18326.wav,Zerikarli ish bo'ladi. Bunaqa zerikarli bo'lgandan keyin nima kerak bo'ladi sizga? Qat'iyat bilan haligi marraga qarab ketishingiz kerakda. Zerikasizmi?,,
2495,18311.wav,"ko'ramiz. Boya masalan, har xil misollar keltirildi. Qiziq gap aytildi, mana AI winter degan oraliq bo'lgan. 30 yil davomida hech kim sun'iy intellekt bilan shug'ullanmagan.",,
2496,18340.wav,"xususida eshitmadinglar, shu bo'yicha adashdik. Ya'ni bu sababli hech kimda undan ma'lumot yo'q.",,
2497,18314.wav,"ishga kirish uchun ariza yozing desangiz, yozib bera olmaydi. Men falonchi, pismadonchi, demak mana shu, masalan kompaniyaga, mana shu lavozimga meni ishga qabul qilishingizni so'rayman degan narsani yozib bera olmaydi. Elementar narsalarni yozisholmaydi.",,
2498,18335.wav,"oddiy shu algoritm sababi buni bir kishi yaratgan, Yan Lekun hisoblanadi, ya'ni konvolutsion neyron tarmoqlarning yaratuvchisi.",,
2499,18366.wav,Hammaga assalomu alaykum.,,
2500,18322.wav,"deylik, shunaqa ishchilar bo'ladi, masalan, shunaqa muhitga tushib qolasiz. Ruscha gapiradiganlar ko'p bo'ladi firmada, hamma ruscha gaplashadi bir-biri bilan-da. ""Aa, deysiz, menga to'g'ri kelmaydi bular"", deb tushib ketasiz-da. Bo'lmaydi unaqa narsalarga, demak, odam ochiq bo'lishi kerak. Keyingi muhim",,
2501,18365.wav,"Mana bu chizmamizda shunaqangi bir nuqta borki, har bir sohada undagi asoslarni 20 soat ichida o'rganish mumkin. Ya'ni qanaqa ma'noda? Misol, men sayt tuzmoqchiman, HTML, CSS, JavaScriptni o'rganishim kerak.",,
2502,18370.wav,"mashinalarning o'z navbatida bizlarda xuddi shunaqa uchta yo'nalishga bo'linadi. surprise, unsurprise, reinforcement learning",,
2503,18383.wav,"xulosa qilib baho beradi. Keyin proyektimiz bu Highway degan, ya'ni",,
2504,18382.wav,"davomidagi o'rganish qismiga ko'pchilik yaxshi turib bera olmaydi. Bu narsani offlineda ham, onlayn kurslarda ham amalda ko'rganmiz, chunki bu yog'i o'ziga yarasha qiyin, zerikarli, bir xillik. Misol uchun, Counter-Strike GO o'ynaganlar bormi, CS GO?",,
2505,18387.wav,"shu yerdan o'zidan haligi birinchi holatdan intelligence bilan intellekt ingliz tili ingliz tiliga qaraydigan bo'lsak, intelligence bilan intellekt ikkalasi boshqa-boshqa so'z hisoblanadi.",,
2506,18396.wav,"o'ynaganlar biladi. Ana shu bitta shu xol, endi u afsona, hech qayerda isbotlanmagan, lekin katta ehtimolda shunday bo'lishi mumkin.",,
2507,18403.wav,"Ya'ni hali hech narsa qilmasdan finaldan umidini uzib qo'ygan odamlar. Tamomda keyin men ham javob yozib yubordim, to'g'ri qilasiz dedim, uyda o'tiravering dedim.",,
2508,18398.wav,"Rasmlar nima tasvirlangan? Hozir shubhasiz ham 90%, ya'ni 99% deylik, mushukligini aniqlaydi, to'g'rimi? Bu holatda-chi? Keyingi savol, bu yerda mushuk. Nima uchun mushuk? Kim aytadi?",,
2509,18394.wav,"Endi bu yerda savolda, biladiganlar bor ekan. Bu yerda shunaqa muammo bor. Bu yerda asosiy hozir muammoni ishlab o'tirmaymiz. Aytmoqchi bo'lganim shu muammoni men yechishga muvaffaq bo'lmaganman. Hech qachon men bilmayman buni, yecholmayman ham, chunki menga javobini aytib qo'ygan bosh-boshidan.",,
2510,18430.wav,"universitetda zo'r o'qib chiqqan bo'lishingiz mumkin, lekin birinchi ishga kirganingizda ko'rasiz, hayot biroz boshqacharoq, ya'ni hamma narsa akademik sohada o'rganganingiz kabi",,
2511,18433.wav,"Ya'ni shuni ham, demak, o'rni juda muhim, ya'ni bir vaqtning o'zida turli xil kompaniyaga topshirishni va nima deydi, bu narxingizni oshiradi, sizni ko'rsatib beradi qanchalik kuchli yoki kuchsizligingizni ko'rsatib beradi.",,
2512,18435.wav,"Hop, bannerlarda hozir umumiy rejamiz bo'yicha Nodir aka shu belgilangan mavzular bor edi. Undan keyin efirda e'lon qilingan kichkina viktorinamiz bor va u bilan birga siz uchun eng ma'qul bo'lgan savollarni tanlash.",,
2513,18456.wav,"Nodir aka, hozirgi viktorina bo'yicha masalalarni aytib o'tsam, bu Mahir Fest ko'lamida tashkil qilinayotganligi uchun viktorinadagi savollarni",,
2514,18448.wav,"Hozir ikkita savol ko'proq foydali degan hisobga olganda ikkita savolni men yaxshi deb o'yladim. Shu ikkita savolni hozir birini tanlashga to'g'ri kelyapti. Birinchisi hozir mana shu ekrandagi ayollarga bo'ladigan tavsiya bo'lsa, ikkinchisi",,
2515,18476.wav,bakalavrni O'zbekistondagi Toshkent axborot texnologiya universiteti Qarshi filialida o'qiganman 2005-2009 yillar orasida birinchi marta viloyatlarda filial tashkil topgan vaqtda,,
2516,18464.wav,"Bizda birinchidan mana hozir aytganimdek, o'quv binosini o'zi bo'lmagan. Uchinchi kursga kelib, misol uchun kompyuterlar yetib keldi, to'rtinchi kurs bitirish mahalimizda keyin internet keldi. Unda ham o'sha internet bilan ishlash juda qiyin edi.",,
2517,18449.wav,"nuqtamiz ham bor va o'sha savol egasiga agar ular O'zbekistonda bo'lsalar, albatta, ya'ni O'zbekiston ichida yetkazib beriladi. Kichkina sovg'amiz bor edi. Hozir sizga qaysi biri ma'qul bo'ladi? Birinchi eng yaxshi savol egasini tanlab olamizmi yoki viktorinani e'lon qilib parallel savollar ko'rib chiqamizmi?",,
2518,18504.wav,"Albatta bu yaxshi kerak narsa, lekin shuni o'zigina aytadilar bo'lmagan. Shuni shuning uchun ham ancha qiynalganman.",,
2519,18498.wav,Assalomu alaykum hammaga. Kamerani to'g'irlab olamiz. Avvaldan test qilib olamiz.,,
2520,18485.wav,Hozir o'zim ancha dan beri ikki-uch oydan beri ta'tilda bo'lganim uchun ko'p narsadan bexabarm. Google da yana bitta narsani aytib o'tib ketsam.,,
2521,18477.wav,"va siz o'sha aytganimdek bir qator kod yozasizmi yoki ko'proq yozasizmi, agar u kattaroq bir o'zgarish kiritadigan bo'lsangiz, feature bo'ladigan bo'lsa, aytaylik, feature work deymiz-ku o'zimiz tilda. Feature bo'ladigan bo'lsa, qanaqadir feature qo'shadigan bo'lsangiz, uni",,
2522,18514.wav,"va hokazo, ya'ni kimgadir aytaylik, ichki stress.",,
2523,18506.wav,"Kattaroq o'sha tushunchaga ega bo'lgan o'sha domen haqida tushunchaga ega bo'lgan, demak, seniorroq bo'lgan odam, demak, biladiki, mana shu joyda, agar shu ko'rinishda implementatsiya qiladigan bo'lsak,",,
2524,18505.wav,"Ikkinchisi hozir nomini eslayman. Hozir yana bittasini aytay, keyin esimga kelsa. Boshqasi, yana boshqasi, ""Self discipline, the power of self discipline"", ""No excuses, the power of self discipline"" mana shu kitob juda yoqqan menga.",,
2525,18550.wav,"va uchinchisi deep work, ya'ni o'zbekchada diqqat deb tarjima qilingan adashmasam, teran mehnat shunaqa. Mana shu ikkitasini topsa bo'ladi, uchinchisini ham topib o'qishni maslahat bergan bo'lardim. Shu uchta sizni",,
2526,18529.wav,Xuddi shuni guvohi bo'lganman. Yana ikkinchi farqli tarafi katta kompaniyalarda o'sha aytganimdek teamwork kuchli bo'lgani uchun,,
2527,18509.wav,"Nodir aka unda tanishuvdan boshlaversak bo'ladi menimcha. Xo'p hammaga assalomu alaykum yana bir bor. Ismim Nodir Nazarov, o'zim haqimda biroz aytib o'tadigan bo'lsam, demak 1987-yil Qashqadaryo viloyatida tug'ilganman.",,
2528,18592.wav,"Mohir testda faqat bepul kurslarimiz bor. Mohir devda ham bepul, ham pullik kurslarimiz bor.",,
2529,18567.wav,"muhiti kerakligini his qilib o'sha o'zini nima deydi o'tga tashlab yubordi desak bo'ladi-da, ya'ni startap bilasiz ish yonib turgan bo'ladi, juda ish ko'p bo'ladi, o'rganadigan narsalar ko'p bo'ladi, qilishingiz mumkin bo'lgan narsalar demak siz",,
2530,18570.wav,"ko'p ishlatilmaydigan algoritmni bir dinamik program degan bo'limi bor. Algoritm intervyularda ko'p savol berilmaydigan bir biroz murakkabroq bo'limi, bilsangiz oson, bilmasangiz qiyin bo'lgan bir bo'limi. Shunaqa bir savol kelgani uchun",,
2531,18582.wav,"va o'shani ilmiy tajribada isbotlab berdik, nima uchun shu ish berishini. O'sha proyektnig asosiy maqsadi, demak, get flooding degan ataka bo'lgan o'sha vaqtda. Shu get, ya'ni",,
2532,18635.wav,"mana bu joyga kiray, misol uchun 7000 dollar beramiz degan joyim bo'lgan, men misol uchun ishonmaganman, O'zbekistonda qanaqa qilib 7000 dollar ish bo'lishi mumkin deb.",,
2533,18613.wav,"LinkedIn'ingiz yoki boshqa bir portfoliyangiz juda yaxshi. Bu yaxshi albatta, lekin buni o'zi yetarli emas. Misol uchun menga tinimsiz takliflar keladi.",,
2534,18675.wav,"algoritmni o'rganish kerak. Algoritm o'zi nima? Shu ketma-ket algoritm ma'lumotlar tuzilmalari, shularni o'rganib olish kerak.",,
2535,18662.wav,"sherik topish kerak, backend yozib beradigan, ya'ni JSON ma'lumotlar chiqarib beradigan sherik topib tursin, bular ma'lumot almashib, shunga o'xshagan bir ilova o'zi g'oya keladi. Shunaqa ilovalarni qilib qilsa, ham uni portfoliosi bo'ladi, portfoli ya'ni tayyor bo'ladi, ham uni mana shu tajribasi oshib boradi.",,
2536,18668.wav,"yaxshi ekan. Buni bu Android yo'nalishida demak, hozir o'zingizni bir yo'l xaritangiz bor-ku bolalarga masalan tavsiya qiladigan. Misol nimadan keyin nimani o'rgansin, nimani boshlasin, qancha vaqt masalan o'zini vaqtini sarflasin, kundalik masalan qancha vaqt sarflasin o'rganish uchun kursingizda?",,
2537,18672.wav,"mana bu levelga sal chiqib, undan keyingi etapda Flutter bo'yicha, chunki Flutter bo'yicha hali zo'r mutaxassisman deya olmayman. Shuning uchun u bo'yicha jicha vaqt bor edi, ya'ni patternlarni o'rganishim kerak ancha Flutter bo'yicha. U misol uchun birorta texnologiyaning asosini o'rganib olish hech narsa emasda.",,
2538,18676.wav,demak u aniq. Demak birinchi sariq devdan o'sha algoritmlarni o'rganganidan keyin u jastroiddan kotlin dasturlash tilini o'rganadi. Unda open ham o'tilgan. Ya'ni birorta dasturlash tilini o'rganganidan keyin open prinsiplari o'rganiladi.,,
2539,18680.wav,anaqalar bo'lsin darsda deyapti. Xudo xohlasa keyingi anaqalarda.,,
2540,18682.wav,"Menda muammo bo'lmadi. Flutter iOSdan ham tez bo'ldi. iOS Androiddan tezroq o'rgangan bo'lsam, uje Flutter iOSdan ham tezroq o'rgandim.",,
2541,18678.wav,"Yana qanaqa? Hozir bizda 12 000 ta foydali o'sha kirib kurslarni ko'rib, dasturlash sohasiga qiziqib kirib chiqqanlar bor-da va bulardan 5 000 tasi aktiv userlarimiz deydi, ya'ni bizlarda aktiv bo'lib ro'yxatdan o'tib qolgan odamlarda.",,
2542,18701.wav,"3% chegirmaga ega, bemalol kursimizni xarid qilib ko'rishlari mumkin bo'ladi. Kotlin aynan nima uchun Kotlin tanlandi, Javohir aka? Kotlin sintaksisi ancha oson, o'zi Javadan boshlash kerak aslida, buni agarda",,
2543,18700.wav,"shug'ullansam bo'ldi bo'lib ketadi deb o'ylaydi-da. U bo'lmagan gap. Bir kunda men o'ylayman minimalni 6 soat sarflamasa vaqt, 6 soat sarflamasa hech qachon natija bo'lmaydi u narsa. Undan ko'ra o'tmagani ma'qulroqda, 2 soat sarflasa u o'tmagani ma'qulroq unga.",,
2544,18704.wav,open source backendlar chiqarish internetda bor juda kamda biz anaqalarda realniy proyektlarda ishlatiladigan arxitekturalarga to'g'ri kelmaydi ular. JSON chiqarilgan JSONlarda ma'lumotlar strukturalari to'g'ri kelmaydi. Shunaqa,,
2545,18706.wav,"Open ma'lumotlar chiqarmog'chimiz, JSON bilan ishlaydigan, misol, onlayn magazin yoki shunga o'xshagan spravochniy, mobil ilovalarni chiqaramiz-da, ularga taqdim etamiz. Ular shu narsani xohlagan dizaynida, xohlagan ko'rinishida qilsa, haqiqiy unga bir tajriba bo'ladi-da shu narsa. Tushunarli.",,
2546,18721.wav,YouTube kabi platformani yaratish uchun Android dasturlash bilish yetarlimi deb savol beribdilar.,,
2547,18715.wav,"Hayrlashamiz. Xudo xohlasa, Azizbek Habibovdan savol kelgan ekan. Savol shundaki, ma'lumki, ba'zi loyihalar investitsiya talab qiladi. Yaxshi g'oyasi bor, ammo oyligi yo'q.",,
2548,18709.wav,"Kotlin'dan boshlaganim sababi ko'proq tezroq natija xohlashadi. Tezroq natija xohlash shuning uchun Kotlin'dan boshlaganman. Kotlin sintaksisi ancha qulay. Sintaksisi juda ham zo'r. Menga ancha yoqadi Kotlin dasturlash tilini sintaksisi. Ancha qulay. Shuning uchun Kotlin dasturlash tilidan boshlaganmiz. Sodda, anchalik sodda.",,
2549,18726.wav,"har xil kitoblarga qiziqishi mumkin. Shunda agar biz elektron bozori sun'iy intellekt bilan yozib chiqsak, ya'ni o'sha qismlarini yozsak, har bitta mijozga o'zi xohlagan narsani ko'rsatib berishimiz mumkin.",,
2550,18731.wav,"Imkoniyati yetsa o'qish kerak. Imkoniyati yetmasa, misol boshqa variantlarni ko'rish kerak bo'ladi. Bularni o'qib turib jahon bozoriga chiqish oson.",,
2551,18735.wav,"universitetlarda o'qishsin, top universitetlarda niyatlarini xolis qilib, maqsadlarini oliy qilib o'qishsin. Mablag'i yetmaganlarga grantlar berishyapti.",,
2552,18712.wav,"Bu sohaga o'tsa, bir yilda ish topish imkoniyati bor. A ular boshqa sohada yuradi-da, balki qiziqmaydi ham u sohaga, qiziqmaydi, lekin o'sha sohada yurishadi, to'rt yil, besh yil. A bu sohada bir yilda imkoniyati bor. Yana bitta muammo bor, o'rganayotgan bolalarda juda ham kam vaqt sarflashadi. Xuddi ikki soatdan",,
2553,18751.wav,"Shu narsa bilan men shug'ullanib yaxshi natija bera olamanmi? Bo'ldi, mana shu sohani tanlayman deb kirganman-da sohaga.",,
