id,path,text_spt,text_original,ref_normalized,hyp_normalized,wer,sequence_similarity,duration,sentence_checked
58,12139.wav,"yaxshi savol, meni holatimda bu narsa vaziyatni ya'ni locationni o'zgartirish bilan bo'ladi. Unaqa narsa, men officega boraman.","Yaxshi savol. Mani holatimda bu narsa, aa, vaziyatni, ya'ni, locationni o'zgartirish bilan bo'ladi. Unaqa narsa. Men ofisga boraman.",yaxshi savol meni holatimda bu narsa vaziyatni ya'ni locationni o'zgartirish bilan bo'ladi unaqa narsa men officega boraman,yaxshi savol mani holatimda bu narsa aa vaziyatni ya'ni locationni o'zgartirish bilan bo'ladi unaqa narsa men ofisga boraman,0.1765,0.9636,14.224,"yaxshi savol, meni holatimda bu narsa vaziyatni ya'ni locationni o'zgartirish bilan bo'ladi. Bunaqa narsa, men ofisga boraman."
1093,18701.wav,"3% chegirmaga ega, bemalol kursimizni xarid qilib ko'rishlari mumkin bo'ladi. Kotlin aynan nima uchun Kotlin tanlandi, Javohir aka? Kotlin sintaksisi ancha oson, o'zi Javadan boshlash kerak aslida, buni agarda","a-a, 30 foizli chegirmaga ega. Bemalol kursimizni xarid qilib, e ko'rishlari mumkin bo'ladi. Xo'p Kotlin, aynan nima uchun Kotlin tanlandi, Javohir aka? Kotlinni sintaksisi ancha oson. O'zi Javadan boshlash kerak aslida. Buni agarda...",uch foiz chegirmaga ega bemalol kursimizni xarid qilib ko'rishlari mumkin bo'ladi kotlin aynan nima uchun kotlin tanlandi javohir aka kotlin sintaksisi ancha oson o'zi javadan boshlash kerak aslida buni agarda,a-a o'ttiz foizli chegirmaga ega bemalol kursimizni xarid qilib e ko'rishlari mumkin bo'ladi xo'p kotlin aynan nima uchun kotlin tanlandi javohir aka kotlinni sintaksisi ancha oson o'zi javadan boshlash kerak aslida buni agarda,0.2,0.0505,18.928,"3%li chegirmaga ega, bemalol kursimizni xarid qilib ko'rishlari mumkin bo'ladi. Kotlin aynan nima uchun Kotlin tanlandi, Javohir aka? Kotlin sintaksisi ancha oson, o'zi Javadan boshlash kerak aslida, buni agarda"
1491,04000.wav,Shuni evaziga umuman misol uchun hozirgi kundagi ya'ni nima desam bo'ladi? Tushunib oldingizmi?,"shuni evaziga umuman misol uchun hozirgi kundagi, ya'ni nima desam bo'lar? Tushunib oldimmi?",shuni evaziga umuman misol uchun hozirgi kundagi ya'ni nima desam bo'ladi tushunib oldingizmi,shuni evaziga umuman misol uchun hozirgi kundagi ya'ni nima desam bo'lar tushunib oldimmi,0.1538,0.956,13.9146875,Shuni evaziga umuman misol uchun hozirgi kundagi ya'ni nima desam bo'ladi? Tushunib oldingizmi?
470,15749.wav,"futbolda ham porloq harakat qilsangiz, bunda ham harakat qilsangiz, lekin porloqlikni har xili bor-da. Misol uchun, siz yomon tarafga ham porloq bo'lishingiz mumkin, yaxshi tarafga ham porloq bo'lishingiz mumkin. Bu yerda maqsad odamlarga tanilishmi yoki nimadir o'zgartirib, nimangizni berishmi? O'shanisi bor-da.","futboldeyam porloq, harakat qilsangiz, unda ham harakat qilsangiz. Lekin porloqlikni har xili borda, misol uchun, siz yomon tarafga ham porloq boʻlishingiz mumkin, yaxshi tarafga ham porloq boʻlishingiz mumkin. Bu yerda maqsad odamlarga tanilishmi yoki nimanidir oʻzgartirib, nimangiznidir berishmi? Oʻshanisi bor.",futbolda ham porloq harakat qilsangiz bunda ham harakat qilsangiz lekin porloqlikni har xili bor-da misol uchun siz yomon tarafga ham porloq bo'lishingiz mumkin yaxshi tarafga ham porloq bo'lishingiz mumkin bu yerda maqsad odamlarga tanilishmi yoki nimadir o'zgartirib nimangizni berishmi o'shanisi bor-da,futboldeyam porloq harakat qilsangiz unda ham harakat qilsangiz lekin porloqlikni har xili borda misol uchun siz yomon tarafga ham porloq bo'lishingiz mumkin yaxshi tarafga ham porloq bo'lishingiz mumkin bu yerda maqsad odamlarga tanilishmi yoki nimanidir o'zgartirib nimangiznidir berishmi o'shanisi bor,0.1707,0.9754,19.7386875,"futbolda ham porloq harakat qilsangiz, bunda ham harakat qilsangiz, lekin porloqlikni har xili bor-da. Misol uchun, siz yomon tarafga ham porloq bo'lishingiz mumkin, yaxshi tarafga ham porloq bo'lishingiz mumkin. Bu yerda maqsad odamlarga tanilishmi yoki nimanidir o'zgartirib, nimangiznidir berishmi? O'shanisi bor-da."
1478,03867.wav,"Aytmoqchi bo'lganim, hozir aytaman oxirida.","Aytmoqchi bo'lganim, hozir aytaman oxirida. Hop,",aytmoqchi bo'lganim hozir aytaman oxirida,aytmoqchi bo'lganim hozir aytaman oxirida hop,0.2,0.9535,11.888,"Aytmoqchi bo'lganim, hozir aytaman oxirida. Xo'p"
1547,08863.wav,"Assalomu alaykum, meni ismim Anvar Narzullayev. Men Mohirdev onlayn ta'lim platformasi asoschisi va rahbariman. Bugun onlaynda sizlarning savollaringizga javob beramiz. ""Mohirdev ofisi qayerda? Nest One'ga ko'chdinglarmi?"" deb yozibdi.",Assalomu alaykum. Meni ismim Anvar Narzullayev. Men Mohirdev onlayn ta'lim platformasi asoschisi va rahbariman. Bugun onlaynda sizlarni savollaringizga javob beramiz. Mohirdev ofisi qayerda? Nestvonga ko'chdinglarmi deb yozibdi.,assalomu alaykum meni ismim anvar narzullayev men mohirdev onlayn ta'lim platformasi asoschisi va rahbariman bugun onlaynda sizlarning savollaringizga javob beramiz mohirdev ofisi qayerda nest one'ga ko'chdinglarmi deb yozibdi,assalomu alaykum meni ismim anvar narzullayev men mohirdev onlayn ta'lim platformasi asoschisi va rahbariman bugun onlaynda sizlarni savollaringizga javob beramiz mohirdev ofisi qayerda nestvonga ko'chdinglarmi deb yozibdi,0.1071,0.9777,14.9386875,"Assalomu alaykum, meni ismim Anvar Narzullayev. Men Mohirdev onlayn ta'lim platformasi asoschisi va rahbariman. Bugun onlaynda sizlarning savollaringizga javob beramiz. ""Mohirdev ofisi qayerda? Nest Onega ko'chdinglarmi?"" deb yozibdi."
886,07403.wav,"qaytga tushib qoladi. Bitganmisiz? 50 nechinchi o'rin olganman global leader boardda. Keyin O'zbekistondan ham ancha odam qatnashgan ekan o'sha paytda qarasam, 30mi, 50 tami odam bizdan, 60 tami odam qatnashgan O'zbekistondan. Linkedinda ancha post famous bo'lgan. Men O'zbekistondan birinchi o'rin olganman qisqasi, 60 dan 10 da, lekin","qaytga tushib qoladi. Bitganmiz. 50 nechinchi o'rin olganman global leaderboardda. Keyin O'zbekistondan ham ancha odam qatnashgan ekan. O'sha payt qarasam, 30mi, 50tami odam, bizdan 60tami odam qatnashgan O'zbekistondan. LinkedIn ancha post famous bo'lgan. Men O'zbekistondan birinchi o'rin olganman qisqasi. 60dan unda, lekin...",qaytga tushib qoladi bitganmisiz ellik nechinchi o'rin olganman global leader boardda keyin o'zbekistondan ham ancha odam qatnashgan ekan o'sha paytda qarasam o'ttiz mi ellik tami odam bizdan oltmish tami odam qatnashgan o'zbekistondan linkedinda ancha post famous bo'lgan men o'zbekistondan birinchi o'rin olganman qisqasi oltmishdan o'nda lekin,qaytga tushib qoladi bitganmiz ellik nechinchi o'rin olganman global leaderboardda keyin o'zbekistondan ham ancha odam qatnashgan ekan o'sha payt qarasam o'ttiz mi ellik tami odam bizdan oltmish tami odam qatnashgan o'zbekistondan linkedin ancha post famous bo'lgan men o'zbekistondan birinchi o'rin olganman qisqasi oltmishdan unda lekin,0.1304,0.5497,19.749375,"qaytga tushib qoladi. Bitganmisiz? 50 nechinchi o'rin olganman global leader boardda. Keyin O'zbekistondan ham ancha odam qatnashgan ekan o'sha paytda qarasam, 30mi, 50 tami odam bizdan, 60 tami odam qatnashgan O'zbekistondan. Linkedinda ancha post famous bo'lgan. Men O'zbekistondan birinchi o'rin olganman qisqasi, 60 dan. Unda lekin"
1329,17831.wav,"versiyaga kirib ketadi, lekin mahalliy bozorga nisbatan kamroq bo'lsa kerak bu. Mana shu akaga bitta javobim bor, Xudo xohlasa, mening yoshim 36da, boshlang'ich bilimlarim bor, nima deb o'ylaysiz, yuqori natijalarga erisha olamanmi deb turadi.","vyorstka qilish ham kirib ketadi, lekin mahalliy bozorlarda nisbatan kamroq bo'lishi kerak bu.
Mana shu akaga bitta javobim bor. Xudo xohlasa, mening yoshim 36 da, boshlang'ich bilimlarim bor. Nima deb o'ylaysiz, yuqori natijalarga erisha olamanmi? deb turadi.",versiyaga kirib ketadi lekin mahalliy bozorga nisbatan kamroq bo'lsa kerak bu mana shu akaga bitta javobim bor xudo xohlasa mening yoshim o'ttiz oltida boshlang'ich bilimlarim bor nima deb o'ylaysiz yuqori natijalarga erisha olamanmi deb turadi,vyorstka qilish ham kirib ketadi lekin mahalliy bozorlarda nisbatan kamroq bo'lishi kerak bu mana shu akaga bitta javobim bor xudo xohlasa mening yoshim o'ttiz oltida boshlang'ich bilimlarim bor nima deb o'ylaysiz yuqori natijalarga erisha olamanmi deb turadi,0.1429,0.9264,16.7626875,
1315,17696.wav,"yurishi qanaqa bo'lishi mumkin, qaysi tomonga bo'lishi mumkin? Aynan, misol uchun Midjourney birinchi foydalangan payti, ya'ni to'g'ri, misol uchun internetda hamma narsalarni qilib berdi, watermark degan narsa bor va yozuv.","yurishi qanaqa bo'lishi mumkin? Qaysi tomonga bo'lishi mumkin?
Hop, aynan, misol uchun Midjorney birinchi foydalangan payti, ya'ni to'rt, misol uchun internetda hamma narsalarni qilib berdi. Watermark degan narsa bor, yozuvi.",yurishi qanaqa bo'lishi mumkin qaysi tomonga bo'lishi mumkin aynan misol uchun midjourney birinchi foydalangan payti ya'ni to'g'ri misol uchun internetda hamma narsalarni qilib berdi watermark degan narsa bor va yozuv,yurishi qanaqa bo'lishi mumkin qaysi tomonga bo'lishi mumkin hop aynan misol uchun midjorney birinchi foydalangan payti ya'ni to'rt misol uchun internetda hamma narsalarni qilib berdi watermark degan narsa bor yozuvi,0.1667,0.5866,17.989375,"yurishi qanaqa bo'lishi mumkin, qaysi tomonga bo'lishi mumkin? Xo'p, aynan, misol uchun Midjourney birinchi foydalangan payti, ya'ni to'g'ri, misol uchun internetda hamma narsalarni qilib berdi, watermark degan narsa bor boyagi yozuv."
42,05354.wav,"Dars rejasi haqida keladigan bo'lsak, u ikki qismdan tashkil topgan bo'ladi. Birinchi qismda breakpoints nima ekanligini ko'rib o'tar ekan bo'lsak, darsimizning ikkinchi qismi containers mavzusiga bag'ishlangan bo'ladi. Unda kelinglar","dars rejasiga keladigan boʻlsak, u ikki qismdan tashkil topgan boʻladi. Birinchi qismda break points nima ekanligini koʻrib oʻtar ekan boʻlsak, darsimizning ikkinchi qismi containers mavzusiga bagʻishlangan boʻladi. Unda kelinglar",dars rejasi haqida keladigan bo'lsak u ikki qismdan tashkil topgan bo'ladi birinchi qismda breakpoints nima ekanligini ko'rib o'tar ekan bo'lsak darsimizning ikkinchi qismi containers mavzusiga bag'ishlangan bo'ladi unda kelinglar,dars rejasiga keladigan bo'lsak u ikki qismdan tashkil topgan bo'ladi birinchi qismda break points nima ekanligini ko'rib o'tar ekan bo'lsak darsimizning ikkinchi qismi containers mavzusiga bag'ishlangan bo'ladi unda kelinglar,0.1379,0.6798,15.141375,"Dars rejasiga keladigan bo'lsak, u ikki qismdan tashkil topgan bo'ladi. Birinchi qismda breakpoints nima ekanligini ko'rib o'tar ekan bo'lsak, darsimizning ikkinchi qismi containers mavzusiga bag'ishlangan bo'ladi. Unda kelinglar"
1346,11433.wav,"shuncha aytgan narsalarimizni hammasini bittada o'rganib olishlari qiyin bo'lmaydi. qiyin bo'ladi. Rahmat, bu shunda qachon rejalashtiryapmiz kursni?","Shuncha aytgan narsalarimizni hammasini bittada o'rganib olishlari qiyin bo'lmaydi. ee, qiyin bo'ladi.
Rahmat. ee, bu shunda qachon rejalashtiryapmiz kursni?",shuncha aytgan narsalarimizni hammasini bittada o'rganib olishlari qiyin bo'lmaydi qiyin bo'ladi rahmat bu shunda qachon rejalashtiryapmiz kursni,shuncha aytgan narsalarimizni hammasini bittada o'rganib olishlari qiyin bo'lmaydi ee qiyin bo'ladi rahmat ee bu shunda qachon rejalashtiryapmiz kursni,0.1176,0.9797,11.7173125,"shuncha aytgan narsalarimizni hammasini bittada o'rganib olishlari qiyin bo'lmaydi. qiyin bo'ladi. Rahmat, bu shunda qachon rejalashtiryapmiz kursni?"
1603,19960.wav,"yangi yillarni kuzatib borib, bir optimallashtirib qilinsa, menimcha shu narsani yetkaza olsak yoshlarimizga, shunda yaxshiroq bo'ladi, hammamizni bir muvaffaqiyatga erishishimizga sabab bo'ladi. Shu.","bir yangiliklarni kuzatib borib, bir optimallashtirib qilinsa, menimcha shu narsani yetkaza olsak yoshlarimizga, shunda yaxshiroq bo'ladi, hammamizni bir muvaffaqiyatga erishimizga yana sabab bo'ladi. Shu.",yangi yillarni kuzatib borib bir optimallashtirib qilinsa menimcha shu narsani yetkaza olsak yoshlarimizga shunda yaxshiroq bo'ladi hammamizni bir muvaffaqiyatga erishishimizga sabab bo'ladi shu,bir yangiliklarni kuzatib borib bir optimallashtirib qilinsa menimcha shu narsani yetkaza olsak yoshlarimizga shunda yaxshiroq bo'ladi hammamizni bir muvaffaqiyatga erishimizga yana sabab bo'ladi shu,0.1739,0.9567,14.928,"bir yangiliklarni kuzatib borib, bir optimallashtirib qilinsa, menimcha shu narsani yetkaza olsak yoshlarimizga, shunda yaxshiroq bo'ladi, hammamizni bir muvaffaqiyatga erishishimizga sabab bo'ladi. Shu."
321,16534.wav,"o'zini sekreti bor, o'zini anaqasi bor. Sekreti degani faqat kredenshiallar emas, kod yozish style, yokida qaysidir joyida qanaqadir algoritm bor o'zini. Shunga menimcha baribir hamma ham privatini bermasa kerak, rozi bo'lmasa kerak.","o'zini sekreti bor, o'zini anaqasi bor, nima deydi, secret deganda faqat credentiallar emas, kod yozish style yokida qaysidir joyida qanaqadir algoritm bor o'zini, shunga menimcha baribir hamma ham privatini bermasa kerak, rozi bo'masa kerak.",o'zini sekreti bor o'zini anaqasi bor sekreti degani faqat kredenshiallar emas kod yozish style yokida qaysidir joyida qanaqadir algoritm bor o'zini shunga menimcha baribir hamma ham privatini bermasa kerak rozi bo'lmasa kerak,o'zini sekreti bor o'zini anaqasi bor nima deydi secret deganda faqat credentiallar emas kod yozish style yokida qaysidir joyida qanaqadir algoritm bor o'zini shunga menimcha baribir hamma ham privatini bermasa kerak rozi bo'masa kerak,0.1875,0.8633,14.6561875,
1109,18798.wav,"O'shaning uchun faqatgina tagni o'zini yozasizlar. Endi faraz qilinglar, yana boyagidek, bu blue emas endi, masalan, boshqa rang, yashil rangga o'tkazmoqchisizlar. Agar sizlarda 50 ta, 100 ta paragraf bo'ladimi, farqi yo'q. Bitta joyga o'zidan shuni green qilib qo'ysanglar","Oʻshaning uchun faqatgina teg oʻzini yozasizlar. Endi faraz qilinglar, yana boyagidek, bu blue emas, endi masalan, boshqa rang, yashil rangga oʻtkazmoqchisizlar. Agar sizlarda 50tami, 100ta paragraf boʻladimi, farqi yoʻq. Bitta joyi oʻzidan shuni green qoʻysanglar",o'shaning uchun faqatgina tagni o'zini yozasizlar endi faraz qilinglar yana boyagidek bu blue emas endi masalan boshqa rang yashil rangga o'tkazmoqchisizlar agar sizlarda ellikta yuzta paragraf bo'ladimi farqi yo'q bitta joyga o'zidan shuni green qilib qo'ysanglar,o'shaning uchun faqatgina teg o'zini yozasizlar endi faraz qilinglar yana boyagidek bu blue emas endi masalan boshqa rang yashil rangga o'tkazmoqchisizlar agar sizlarda ellik tami yuzta paragraf bo'ladimi farqi yo'q bitta joyi o'zidan shuni green qo'ysanglar,0.1389,0.8352,19.621375,
15,04968.wav,"format hisoblanib, odatda ikonkalar ekraniga chiqarish uchun foydalanar ekan. Uning yordamida veb-sahifaga turli xil ko'rinishdagi ikonalarni qo'shish imkoniyati mavjud.","format hisoblanib, odatda ikonkalarni ekranga chiqarish uchun foydalanar ekan. Uning yordamida veb-sahifaga turli xil koʻrinishdagi ikonkalarni qoʻshish imkoniyati mavjud.",format hisoblanib odatda ikonkalar ekraniga chiqarish uchun foydalanar ekan uning yordamida veb-sahifaga turli xil ko'rinishdagi ikonalarni qo'shish imkoniyati mavjud,format hisoblanib odatda ikonkalarni ekranga chiqarish uchun foydalanar ekan uning yordamida veb-sahifaga turli xil ko'rinishdagi ikonkalarni qo'shish imkoniyati mavjud,0.1579,0.988,13.7546875,
73,12222.wav,Dunyoboylab shunaqa startaplar qatnashadi musobaqasi biz shunda qatnashdik va aynan ta'lim yo'nalishida adashmasam necha ming komandadan biz to'rtta komanda finalga chiqdik. Final bosqichiga chiqib juda katta bizga tajriba bo'ldi.,"dunyo boʻylab shunaqa startaplar qatnashadi. Musobaqasi, biz shunda qatnashdik va aynan taʼlim yoʻnalishida adashmasam necha ming komandadan biz toʻrtta komanda finalga chiqdik. Yaʼni final bosqichiga chiqib, juda katta bizga tajriba boʻldi.",dunyoboylab shunaqa startaplar qatnashadi musobaqasi biz shunda qatnashdik va aynan ta'lim yo'nalishida adashmasam necha ming komandadan biz to'rtta komanda finalga chiqdik final bosqichiga chiqib juda katta bizga tajriba bo'ldi,dunyo bo'ylab shunaqa startaplar qatnashadi musobaqasi biz shunda qatnashdik va aynan ta'lim yo'nalishida adashmasam necha ming komandadan biz to'rtta komanda finalga chiqdik ya'ni final bosqichiga chiqib juda katta bizga tajriba bo'ldi,0.1034,0.9741,17.8826875,"Dunyo bo'ylab shunaqa startaplar qatnashadi musobaqasi biz shunda qatnashdik va aynan ta'lim yo'nalishida adashmasam necha ming komandadan biz to'rtta komanda finalga chiqdik, ya'ni final bosqichiga chiqib juda katta bizga tajriba bo'ldi."
861,03548.wav,"o'sha IT ni o'qitadigan ustozimizdan bir kun xat keldi. Shu bizni bitirgan bola kompaniya ochibdi, u kompaniyaga dasturchilarni qabul qilyapti ekan, xohlasanglar topshiringlar degan xat keldi. Keyin men topshirdim, men qiziqyapman. Mening rezume, rezumemda o'zi hech narsa yo'q edi deyarli.","o'sha ITni o'qitadigan ustozimizdan bir kun xat keldi. shu bizni bitirgan bola kompaniya ochibdi. u kompaniyaga dasturchilarni qabul qilyapti ekan. xohlasanglar topshiringlar degan xat keldi. Keyin men topshirdim, men qiziqyapman, meni rezyumem. Rezyumemda o'zi hech narsa yo'q edi deyarli.",o'sha it ni o'qitadigan ustozimizdan bir kun xat keldi shu bizni bitirgan bola kompaniya ochibdi u kompaniyaga dasturchilarni qabul qilyapti ekan xohlasanglar topshiringlar degan xat keldi keyin men topshirdim men qiziqyapman mening rezume rezumemda o'zi hech narsa yo'q edi deyarli,o'sha itni o'qitadigan ustozimizdan bir kun xat keldi shu bizni bitirgan bola kompaniya ochibdi u kompaniyaga dasturchilarni qabul qilyapti ekan xohlasanglar topshiringlar degan xat keldi keyin men topshirdim men qiziqyapman meni rezyumem rezyumemda o'zi hech narsa yo'q edi deyarli,0.125,0.9504,19.312,"o'sha IT ni o'qitadigan ustozimizdan bir kun xat keldi. Shu bizni bitirgan bola kompaniya ochibdi, u kompaniyaga dasturchilarni qabul qilyapti ekan, xohlasanglar topshiringlar degan xat keldi. Keyin men topshirdim, men qiziqyapman. Mana rezyume, rezyumeimda o'zi hech narsa yo'q edi deyarli."
557,05826.wav,"quyidagi kodni ko'chirib olib, button yaratib buni amalda ko'ramiz. Demak kodni ko'chirib oldim. VS kodga o'tib bu yerga joylab, endi esa saqlab veb-saytga o'tgan bo'lsam, mana ko'rishinglar mumkin bizlarda quyidagi tugmalar yaratilganini. Bu tugmalar","kelinglar, quyidagi kodni ko'chirib olib, button yaratib, buni amalda ko'ramiz. Demak, kodni ko'chirib oldim, VS kodga o'tib, bu yerga joylab, endi esa saqlab, vebsaytga o'targan bo'lsam, mana ko'rishinglar mumkin, bizda quyidagi tugmalar yaratilganini. Bu tugmalar",quyidagi kodni ko'chirib olib button yaratib buni amalda ko'ramiz demak kodni ko'chirib oldim vs kodga o'tib bu yerga joylab endi esa saqlab veb-saytga o'tgan bo'lsam mana ko'rishinglar mumkin bizlarda quyidagi tugmalar yaratilganini bu tugmalar,kelinglar quyidagi kodni ko'chirib olib button yaratib buni amalda ko'ramiz demak kodni ko'chirib oldim vs kodga o'tib bu yerga joylab endi esa saqlab vebsaytga o'targan bo'lsam mana ko'rishinglar mumkin bizda quyidagi tugmalar yaratilganini bu tugmalar,0.1176,0.9277,19.237375,"kelinglar quyidagi kodni ko'chirib olib, button yaratib buni amalda ko'ramiz. Demak kodni ko'chirib oldim. VS kodga o'tib bu yerga joylab, endi esa saqlab veb-saytga o'tadigan bo'lsam, mana ko'rishinglar mumkin bizda quyidagi tugmalar yaratilganini. Bu tugmalar"
52,12102.wav,"yechim topganingizdan keyin energiya o'z-o'zidan keladi. Menda, men ishimni eng yaxshi ko'rgan tarafi mana shu, bitta muammoni olib, uni to solution topgungacha to'g'ri stressda bo'laman, lekin solution topganimdan keyin odam mazza qilaman-da, ishimni yaxshi ko'rib ketaman, wow.","yechim topganingizdan keyin, energiya o'z-o'zidan keladi. Menda, men ishimni eng yaxshi ko'rgan tarafim mana shu. Bitta muammoni olib, uni to solution topgungacha to'g'ri, stressda bo'laman, lekin solution topganimdan keyin, odam mazza qilaman-de, men bu ishimni yaxshi ko'rib ketaman, vav.",yechim topganingizdan keyin energiya o'z-o'zidan keladi menda men ishimni eng yaxshi ko'rgan tarafi mana shu bitta muammoni olib uni to solution topgungacha to'g'ri stressda bo'laman lekin solution topganimdan keyin odam mazza qilaman-da ishimni yaxshi ko'rib ketaman wow,yechim topganingizdan keyin energiya o'z-o'zidan keladi menda men ishimni eng yaxshi ko'rgan tarafim mana shu bitta muammoni olib uni to solution topgungacha to'g'ri stressda bo'laman lekin solution topganimdan keyin odam mazza qilaman-de men bu ishimni yaxshi ko'rib ketaman vav,0.1351,0.9709,19.44,"yechim topganingizdan keyin energiya o'z-o'zidan keladi. Menda, men ishimni eng yaxshi ko'rgan tarafi mana shu, bitta muammoni olib, uni to solution topgungacha to'g'ri stressda bo'laman, lekin solution topganimdan keyin odam mazza qilaman-da, ishimni yaxshi ko'rib ketaman, wow."
669,00693.wav,"Yemirilib qoladi og'zingiz oxiri. Tushunarli, demak o'sha iloji boricha nutqni ham o'zi boshidan yaxshi. Yana bir xil AI bor.","yemrilib qoladi ovozingiz oxiri. Tushunarli, demak o'sha iloji boricha nutqni ham o'zi boshidan yaxshi yana bir xil AI bor.",yemirilib qoladi og'zingiz oxiri tushunarli demak o'sha iloji boricha nutqni ham o'zi boshidan yaxshi yana bir xil ai bor,yemrilib qoladi ovozingiz oxiri tushunarli demak o'sha iloji boricha nutqni ham o'zi boshidan yaxshi yana bir xil ai bor,0.1053,0.9793,12.2506875,"Yemirilib qoladi og'zingizning oxiri. Tushunarli, demak o'sha iloji boricha nutqni ham o'zi boshidan yaxshi. Ha ha. Yana bir xil AI bor."
498,15990.wav,"Ya'ni ""Mohirdev"" bilan o'zi nima desa, ""Mohirdev"" qisqa qilib tushuntirganda, biz shu narsani xohladikki, istalgan vaqt istalgan joyda chegarasiz ta'lim olish imkoniyatini beruvchi bir platforma qilishni rejalashtirdik. Va bunga mana sekin-sekin erishyapmiz.","Aaa, ya'ni Mohirdev bilan o'zi nima desa agar, Mohirdev qisqa qilib tushuntirganda, bizlar shu narsani xohladikki, istalgan vaqt, istalgan joyda chegarasiz ta'lim olish imkoniyatini beruvchi bir platforma qilishni rejalashtirdik. Va bunga mana, aa, sekin-sekin erishyapmiz.",ya'ni mohirdev bilan o'zi nima desa mohirdev qisqa qilib tushuntirganda biz shu narsani xohladikki istalgan vaqt istalgan joyda chegarasiz ta'lim olish imkoniyatini beruvchi bir platforma qilishni rejalashtirdik va bunga mana sekin-sekin erishyapmiz,aaa ya'ni mohirdev bilan o'zi nima desa agar mohirdev qisqa qilib tushuntirganda bizlar shu narsani xohladikki istalgan vaqt istalgan joyda chegarasiz ta'lim olish imkoniyatini beruvchi bir platforma qilishni rejalashtirdik va bunga mana aa sekin-sekin erishyapmiz,0.125,0.8187,19.5466875,"Ya'ni ""Mohirdev"" bilan o'zi nima desa agar, ""Mohirdev"" qisqa qilib tushuntirganda, biz shu narsani xohladikki, istalgan vaqt istalgan joyda chegarasiz ta'lim olish imkoniyatini beruvchi bir platforma qilishni rejalashtirdik. Va bunga mana sekin-sekin erishyapmiz."
1350,11463.wav,Demak savol Murodulla Yo'ldoshevdan kiber xavfsizlikni o'rganish uchun nimalarni o'rgangan bo'lishi kerak?,"Demak, savol Murodulla Yoʻldoshevdan. Kiberxavfsizlikni oʻrganish uchun nimalarni oʻrgangan boʻlishi kerak?",demak savol murodulla yo'ldoshevdan kiber xavfsizlikni o'rganish uchun nimalarni o'rgangan bo'lishi kerak,demak savol murodulla yo'ldoshevdan kiberxavfsizlikni o'rganish uchun nimalarni o'rgangan bo'lishi kerak,0.1667,0.9952,11.045375,Demak savol Murodulla Yo'ldoshevdan kiber xavfsizlikni o'rganish uchun nimalarni o'rgangan bo'lishi kerak?
1422,07857.wav,"YouTube, Instagram, masalan, YouTube'ga kirganingizda o'rtacha necha minut, necha daqiqa kuniga o'tirasiz? Shu narsani har bitta o'tirgan, bilaman hamma YouTube ishlatadi bu yerda.","A, Youtube, Instagram, masalan Youtube-ga kirganingizda o'rtacha necha minut, necha daqiqa kuniga o'tirasiz? Shu narsani har bitta, har bitta o'tirgan, bilaman hamma Youtube ishlatadi bu yerda.",youtube instagram masalan youtube'ga kirganingizda o'rtacha necha minut necha daqiqa kuniga o'tirasiz shu narsani har bitta o'tirgan bilaman hamma youtube ishlatadi bu yerda,a youtube instagram masalan youtube-ga kirganingizda o'rtacha necha minut necha daqiqa kuniga o'tirasiz shu narsani har bitta har bitta o'tirgan bilaman hamma youtube ishlatadi bu yerda,0.1739,0.9609,14.672,"YouTube, Instagram, masalan, YouTubega kirganingizda o'rtacha necha minut, necha daqiqa kuniga o'tirasiz? Shu narsani har bitta o'tirgan, bilaman hamma YouTube ishlatadi bu yerda."
1156,18034.wav,"kerak. Nimalarni o'rganishi kerak? Nimalarga, nimalardan ko'proq o'sha bilimga ega bo'lishi kerakligini bilib olamiz.","kerak. Nimalarni oʻrganish kerak? Nimalarga, nimalardan koʻproq oʻsha bilimga ega boʻlish kerakligini bilib olamiz.",kerak nimalarni o'rganishi kerak nimalarga nimalardan ko'proq o'sha bilimga ega bo'lishi kerakligini bilib olamiz,kerak nimalarni o'rganish kerak nimalarga nimalardan ko'proq o'sha bilimga ega bo'lish kerakligini bilib olamiz,0.1429,0.9911,8.485375,"kerak. Nimalarni o'rganishi kerak? Nimalarga, nimalardan ko'proq o'sha bilimga ega bo'lishi kerakligini bilib olamiz."
