id,path,predicted_sentence,error_message,error_type
2110,00016774.wav,"15-20 000 pul yig'ildida, keyin 93-yilda kakraz anaqa u payt hammasi rubloviy prostranstva deyilardi. Garchi mustaqil bo'lsak ham hammamiz eski sovet rublini ishlatardik. Keyin 93-yilda Rossiya o'zini rublini kirgizdi.",,
2111,00016780.wav,xususan mana odamlar qahramon stansiyalar ya'ni elektrostansiyalar qurilishida ishlaganlar injener bo'lib va u narsa bir qandaydir o'sha payt endi bir sharaf anaqa chet elga ishlagani ketdi deganda,,
2112,00016787.wav,"rivojlanayotgan uchinchi dunyo mamlakatlari derdilar. Shunda odamlar o'sha yerdan endi olib kelardilar baribir sovg'a-salom, boshqa. Endi haligi jinsiylar, maykalar, boshqalar endi haqiqatdan u",,
2113,00016794.wav,"Ular hayoti, masalan, ularni ota-onasini ko'rgan qiyinchiligidan bir pog'ona yaxshi bo'lgan.",,
2114,00016784.wav,"unaqa bu qanaqa deb xuddi qanaqa menejerni chaqirdim. Keyin aytdimki, qanaqa komplektatsiya qilib kelinadi? Qarasam mol chirishyapti edi, u ko'rsatyapti edi. Qayerdan komplektatsiyasi? Xo'p dedida, kichkina mashinasi bor ekan, esimda emas Volkswagen Polomi anaqa, o'tkazdi-da, bir yarim soat",,
2115,00016789.wav,"Ya'ni o'sha paytida joyida o'sha narsani muhayyo bo'lishida. Bu narsani masalan men o'sha payt tushunganman, o'sha uchun men o'ylaymanki, shu tadbirkorlik anaqada, masalan men o'sha yerda qaysidir ham narsada, masalan aytaylik, sovet mafkurasidan sal",,
2116,00016797.wav,"Keyin bir qiziq anaqada haqiqatdan qiyin bo'ldida, bo'ladi-yu, nima deydi? Musofirchilikda juda qiynalib anaqa qilganda bir",,
2117,00016801.wav,"o'qiydigan kitobim bor. Endi men juda ham ko'p haligi maqola o'zimizni spetsialist bo'yicha anaqa o'qiyman, lekin obshiy anaqa qiladigan hozir mana uchta kitob o'qiyman. Rey Dalio deganini Changing World Order degan kitobi bor. Juda men uchun qiziq.",,
2118,00016819.wav,"o'zimni o'sha maskam, o'zimni obro'im, o'sha o'zimni qandaydir imijim bor. Ko'pida o'sha imij mayli o'ziniki bo'lsin. Birovni imiji, birovdan o'rgangan. Ha, falonchi akadiki.",,
2119,00016808.wav,"hayoti, baxti, o'zini farovonligi yo'lida harakat qilishi, mana Adam Smitni paytidan bilamiz, u to'g'ri narsa bu, umuman hammani rivojlanishga olib keladi, hamma o'zini rivojlantirsa, shu jumladan davlatni rivojlanishiga ham, mamlakatni rivojlanishiga ham. Albatta, o'sha chiqqanlar",,
2120,00016809.wav,Bolaligingizdagi nima omillar sabab bo'lgan degan savol bersam. Bitta saqizni research qilayotganimizda qiziq voqea aytib bergan ekansiz o'zingiz. Bolaligingizdan tadbirkorlik anaqasi bo'lgan sizda. O'sha gangadagi o'chiritlarni masalan pulga berishingiz.,,
2121,00016832.wav,"Ingliz tilini bilaman, o'sha payt TOEFL da topshirib, IELTS da topshirib kirdim. Mana mana shu narsa pulni mashina ol yoki uy olmas.",,
2122,00016820.wav,"korxona tarafidan shunaqa emotsional, mana biz xodimlarimizni masalan, haligi o'qishi, to'y, maraka, shu narsalarni hech e'tiborsiz qoldirmaymiz.",,
2123,00016841.wav,"Maktab yoshimda juda qiziqqanman ingliz tiliga, keyin olimpiadalarda qatnashganman, shahar respublikalarda katta o'rinlar olib, ingliz tili keyin ham umuman olib qaraganda hayotimga juda ko'p",,
2124,00016851.wav,"har qadram boraman, qayerda buni qilishgan, internetni qidiraman, qayerda bo'lsa, lekin mana internetda nima yozishdan tashqari",,
2125,00016838.wav,"juda yaxshi ko'rardim haligi 15 tiyinlik malichniy kokteyl bo'lardi masalan. Endi bundoq olib faqat haligi maktabga ovqatga berilgan puldan kesib, unaqa yaxshi ko'radigan narsangizga yig'ish unaqa emas. Endi bizni tarbiya boshqacha bo'lgan, ota-onamizni",,
2126,00016860.wav,"Haqiqatdan juda mukammal supermarket mutaxassisida endi. Masalan, bizda ichki bozorda bilasiz, Korzinka supermarketchilikni",,
2127,00016861.wav,"Sport komandasi doim zvezdalar yig'ib yurmaydi. Masalan, men ko'p sport komandasidan ko'ra, masalan, ochiqi Arsenalni yaxshi ko'raman. Bilasan, falsafasi boshqacha, masalan, Manchester City emas, haligi.",,
2128,00016859.wav,"Dunyoviy tarixini hech bitmayotgan yarasi. Mana bu bo'layotgan narsa va har kuni, masalan, shu narsa shunchalik bizni anaqa hissiyotimizga ta'sir qilyapti. begunoh to'kilayotgan qon va shu g'azoda",,
2129,00016876.wav,"Odamlarni yopib qo'yadi ko'pchilik imkoniyatlardan, ko'pchilik anaqalardan. Odamlar ularni hissiyotini tushunmaydi.",,
2130,00016891.wav,"Nima til o'rganyapsan dedilar. Men aytdim, maktabda men ingliz tili dedim. Ingliz tilini yaxshi o'qi deb, keyin mana to'rtinchi sinfdan menga haligi bir repetitor topib berdilar.",,
2131,00016906.wav,uchun masalan o'zi chet elga chiqish xuddi vaqt mashinasida safar qilgandek. Men bilaman shu narsa,,
2132,00016897.wav,,,
2133,00016892.wav,"Lodkalarni ichidachi? Signal bir tarafi qizil, bir tarafi yashil. Shunga qarab qorong'ida kelayotganingizda ham hamma bir-birini yashil tarafidan o'tishi kerakda. Shtob haligi ro'para kelayotgan",,
2134,00016880.wav,"Yana bolalik haqida, kishi sifatida shakllanish haqida gapiradigan bo'lsak, migratsiya haqida ham men bir to'xtalib o'tmoqchiman. Ikkita sabab bor. Birinchisi o'zi bizning podcast bu ko'proq O'zbekistondan tashqarida yurgan odamlar ko'radigan podcast yoki O'zbekistondan tashqariga chiqmoqchi bo'lganlar ko'radigan podcast.",,
2135,00016914.wav,Xato yana boyagi mavzuga qaytamiz xato qilishdan qo'rqmaslik kerak qilmoqchi bo'lgan narsalarni odam qilish kerak siz agar sanaydigan bo'lsangiz hozir eslaysizmi mana eng afsuslanadigan qilmagan narsangiz.,,
2136,00016908.wav,"mamlakatlar bilasizmi anavi imijini promot qiladi, ya'ni ko'pidacha bir vah mana shunaqa joy ekan deb kelganingiz joyingiz unaqa vah bo'lmaydi-da. Bizda naoborot, bizda naoborot, bizda",,
2137,00016956.wav,bo'lmasligi yoki nomzodlar haqida ma'lumoti bo'lmasligi uyatli holat desa ham bo'ladi. Rahmat.,,
2138,00016953.wav,U yerdagi targ'ibot ishlarida qatnashdim. Judayam chiroyli targ'ibot ishlari olib borilyapti. Hamma tumanda olib borilyapti.,,
2139,00016929.wav,"Bunday vaqtda faqatgina belgilangan tartibga amal qilib, uyda qolishimiz hammamiz uchun eng yaxshisi hisoblanadi. Uyda qoling va uyda hayot bor.",,
2140,00016948.wav,"Assalomu alaykum. Qalampir.uz saytidan Feruza Najmiddinova. Katta-katta davralarda ayollarni huquqlari, ayollarni saylovda faol ishtirok etish haqida gap ketyapti. Qishloq ayollari kuni munosabati bilan Toshkent viloyati Piskent tumaniga bordim.",,
2141,00016961.wav,"nechta korrupsion jinoyatlar sodir etilganligi, kim tomonidan sodir etilganligi va qancha muddatga ozodlikdan mahrum etilganligini jamoatchilik ochiq-oshkora tanishib borish imkoniyati yaratiladi.",,
2142,00016980.wav,yordam beramiz.,,
2143,00016984.wav,biz shu olmoqchi bo'lgan puldan ikki barobar unga rag'batlantirish beramiz. Shunaqa holatlar yil boshidan 42 ta holatda bo'lgan bizga.,,
2144,00016976.wav,"qo'ygandan keyin bu qandaydir bir xato edi yoki boshqa deyish, bunday tizimga, bunday katta bir idoraga bu yarashmaydi. Buni biz tan olamiz. Shuning uchun bu har bir qo'yilayotgan",,
2145,00016962.wav,"qonun buzilishlari aniqlanyapti, lekin natijasi bo'lmayapti. Yo'q, biz o'sha e'lon qildik, biz o'zimizni saytimizda ham e'lon qildik. Biz mana shu o'tgan davr mobaynida olib borgan o'rganishlarimiz natijalariga ko'ra 44 ta jinoyat ish qo'zg'atilgan.",,
2146,00016985.wav,Mana shu karantin vaqtida shu narsa boshlandi. Endi bilasizmi qanaqa? Buni biz o'zimiz,,
2147,00016969.wav,"o'zimizni safimizdagi xodimlarni tozalash bilan shug'ullanamiz. Bu bo'yicha bizda kuch bor, bu bizlarda vositalar bor, bizlarda tegishli xizmatlar bor. Mana hozir raqamlarda to'xtaladigan bo'lsak,",,
2148,00016991.wav,"Bu yerdan ham shu 15 000 ta gul daromad qilsak bo'ladi. Hammasini shu yaxshilab o'ylab chiqib, yashab turgan uyimizga ziyon yetkazmay turgan qilib, mana chiroyli qilib qildik. Xudoga shukur, mana.",,
2149,00016992.wav,"Masalan, pastga qursak, quyosh besh soat tushsa bu yerda, bemalol 10 soat quyosh tushadi. To quyosh chiqqanidan botguncha quyosh turadi bu yerda.",,
2150,00017006.wav,3 oy 10 ta odam ishlaydi. Keyin bahorga o'tganda shu faqat gul terish qolganligi uchun 4 ta odam yetadi.,,
2151,00017014.wav,"Нам необходимо прививать людям иммунитет к манипуляциям. На информационном рынке конкурировать непросто. Правда всегда проигрывает громким заголовкам. Но большинство из наших СМИ понимают, что",,
2152,00017013.wav,"Возвращаясь к вопросу о контроле и саморегулировании, общественная вещательная компания, как правило, обязана своим уставом соблюдать определённые стандарты. Какие стандарты?",,
2153,00017059.wav,"Katta o'g'lim bu yil 8-sinfda o'qiyapti, kichigi esa 4-sinfda.",,
2154,00017017.wav,"Fact-checking, своевременные и правдивые новости, освещение проблем, обучение новым цифровым форматам, независимость от государственной поддержки. За эти 5 лет средства массовой информации развивались стремительно и качественно.",,
2155,00017044.wav,"Biz o'sha 16-mart kunidan boshlab ko'plab cheklovlar joriy qilingan bo'lsa, o'sha paytning o'zida biz bitta shiorni olg'a surdikki, uyda hayot bor.",,
2156,00017099.wav,ishlashni davom ettiring. Qalampirda qoling.,,
2157,00017075.wav,asosiy tadbirlari hal oldida qalam piruzni kuzating.,,
2158,00017098.wav,moliya vaziri etib tayinlangan. 2020-yil koronavirus pandemiyasi davrida vazirlik tomonidan kichik va oʻrta biznesni qoʻllab-quvvatlash,,
2159,00017083.wav,"Putin va Xitoy Xalq Respublikasi raisi muloqotda Ukrainadagi mojar, g'arb sanktsiyalari kabi masalalarga ham to'xtalib o'tishdi.",,
2160,00017043.wav,"o'zaro ikkita to'rtta qo'shni tushib o'tirishi ham bu to'g'ri narsa emasda. Qaysi biri choy damlab olib, bir-biriga uzatib olib, nima bo'layotgan ekan deb. Men kecha mana jiyanlarim bilan ko'rishmayapman.",,
2161,00017107.wav,yo BMT so'rovnoma xulosalarida adashdi deb o'ylaysizmi? Fikrlaringizni video ostidagi izohlarda yozib qoldiring.,,
2162,00017119.wav,"tugatganidan so'ng 42 yil davomida yuqori lavozimlarda ishlab keladi. 2008-yildan beri esa hokimlik lavozimlarida. Masalan,",,
2163,00017127.wav,"tizimiga o'tgan maktab, ya'ni bemalol 40% ustama butun jamoasi bilan olish imkoniyati",,
2164,00017130.wav,"Ya'ni to'rt yilda bir emas, balki har yili bo'ladi. Bu degani har yili imkoniyat degani. Va albatta, balki bizni ham kamchiligimizdir.",,
2165,00017123.wav,"tayyorgarlik ko'rmagani sabab sifatida keltirilgan edi. Ko'p o'tmay esa, Prezident Mirziyoyev uni noinsof deb atab, oyog'i yerdan uzilgani uchun ishdan ketganini aytdi. Toshkent shahar hokimi Ortiqxo'jayevni ishdan oldim.",,
2166,00017102.wav,"Ma'lumot o'rnida aytib o'tamiz, 23- va 24-oktabr kunlari Konservativ partiyaning sobiq rahbari hamda bosh vazir Boris Jonson va Jamoatlar palatasi yetakchisi Penny Mordaunt saylovlarda ishtirok etishdan bosh tortdi.",,
2167,00017148.wav,"Ta'lim sifatini o'zgartirishga va'da bergan nomzodga. Avvalambor xalqni o'ylaydigan, ya'ni arzon qiladigan prezidentga men ovoz beraman. Eng global muammo hozir shu rastamoshkani ochsa.",,
2168,00017194.wav,"keyin kelganligi ham bir ajoyib tuyulib, issiq, yangi haqiqatdan tandirdan uzgan, yangi yopilgan narsa",,
2169,00017145.wav,"keyin qonunshunoslikka o'tib ketganlar, undan keyin advokat bo'lganlar. Tinmasdan odam o'zini ustida ishlab-ishlab yuqori lavozimlarga erishsa bo'ladi.",,
2170,00017210.wav,,,
2171,00017202.wav,"Xamirning quchog'iga kirishga navbat kutib turgan ushbu go'shtlar hali pishmagan bo'lsa-da, undagi ziravorlarning xushbo'y hidi insonni ishtahasini qitiqlaydi.",,
2172,00017198.wav,"sohani boshlaganlarga 6-sinf, 16 yildan o'tdi, xudo xohlasa, 16 yildan o'tdi. Bizga bu ish ota kasb, kimnidir qo'lida yo boshqa qilib o'rganmaganmiz.",,
2173,00017197.wav,"Somsalarni tandirga yoqib pishirgach, ularni sotishni ham qahramonimizning o'zi bajarar ekan. Shu bois ulardan intervyu olishni biroz kechiktirishga majbur bo'ldik. Chunki yettita tandirdagi somsalarni pishirib sotib bo'lgunlariga qadar xaridorlarning qadami uzilmadi.",,
2174,00017242.wav,Suv bilan harakatlanadigan avtomobillar ko'pchilik uchun haqiqatdan uzoq fantastika tuyulishi mumkin.,,
2175,00017213.wav,"xursand bo'lmang o'zini mahsulotini, ayniqsa bu taom uchun. Endi bir buyum bo'lsa viloyatdan viloyatga borganing bir arzisada, lekin bir marta taomlanish uchun kimga qanaqa endi, lekin bir marta yeb mazza qiladigan narsa uchun",,
2176,00017246.wav,Meyer yaratgan yonilg'i kamerasida suv atomlari ikkita asosiy shaklga,,
2177,00017261.wav,"Buni men, konditsioner yoqilgan studiyada turib tushuntirib bera olmayman, ochiqi. Ha, aytgancha, gapning xonasi kelganda aytib olay. 22-iyul kuni Navoiy viloyatining g'arbiy cho'l hududi dunyoning eng issiq nuqtasiga aylandi.",,
2178,00017251.wav,"keskin oshadi. AQSHda ko'plab korporatsiyalar pul yo'qotadi, bankrot bo'ladi. Neftning juda qimmatlab ketgani Amerika avtosanoatida yangi mashinalarga talabni nolga tushirib qo'yadi. Bunday vaziyatda nimadir qilish kerak edi.",,
2179,00017276.wav,Undan so'ng davlat rahbarlari ko'chmanchi o'yinlarni tomosha qildi.,,
2180,00017269.wav,"Davlat rahbari bo'lish osonmi? Yo'q, albatta, biroq rahbar bo'lishning o'ziga xos boshqa yoqimli tomoni bor. Aytaymi nima?",,
2181,00017282.wav,"Ranil Vikramsingxe, Vikramsingxe saylandi. 225 deputatdan 134 nafari unga ovoz bergan. Shri-Lankaning sobiq prezidenti Gotabaya Rajapaksa",,
2182,00017301.wav,,,
2183,00017292.wav,Bu esa ommaviy axborot vositalari e'tiboriga tushdi. Haykal 2005-yilda Nazarboyevning 65 yoshga to'lishi arafasida o'rnatilgan edi. Mazkur uchrashuv munosabati bilan olingan tasvirlarda negadir haykal joyida yo'q.,,
2184,00017315.wav,Oldin 40 000 dollar degan imtiyozlar bo'lardi.,,
2185,00017319.wav,"da barcha avtomobillarga tadbiq etadi. O'zi katta inventarlar bo'yicha endi to'y, osnovnoy massa",,
2186,00017297.wav,"8-19-iyul kunlari Eronida navbatdagi Oston jarayoni uchrashuvi bo'lib o'tdi. Suriyadagi mojaroni hal etishga qaratilgan ushbu format ishtirokchilari Eron, Turkiya, Rossiya rahbarlari Tehronda jamlanishdi.",,
2187,00017312.wav,"Eng populyar segment deymiz bizda 1 litrdan 2 litrgacha bo'lgan dvigatellarni gapiradigan bo'lsak, 26 million o'rniga to'lov qabul qilindi, to'y, 120 BRV deyiladi, bazaviy ras shotniy velichina.",,
2188,00017351.wav,"Xizmat safarlariga chiqadi xodimlarimiz. Xizmat safariga chiqqandan keyin u yerga borgandan keyin, masalan baribir shu Toshkentdan kelibdi deb dasturxon qilishadi. Dasturxon qiladi, dasturxonda ham har xili bor. Shunaqa narsa bo'lyapti. Bu ham kerak bo'lsa korrupsiya.",,
2189,00017353.wav,"Butun Toshkent shahrida ishlaydigan xodimlar, uni boshqaruvchilar, o'rinbosarlari, boshliqlarni chetga surdikda, biz o'zimizga oldik. Hattoki har bitta notariusni eng o'sha paytda nimamiz shu edida bo'g'inimiz. Davlat xizmatlari agentligi yo'q edi hali u keyin tuzildi, keyin shakllantirdik uni.",,
2190,00017366.wav,Omikronning biz bilgan koronavirus yoki o'tgan yil tarqalgan koronavirusning boshqa shtammlaridan qanday farqi bor?,,
2191,00017360.wav,"notariusda ishlaydigan umuman xodimlarimizni kerak bo'lsa ikki-uch barobar bugungi kungacha nimalari oyliklarini ko'tarib berdik. Nimaga bu bunday aholini munosabati tanqidiy, nimaga hamma e'tiroz qilaveradi?",,
2192,00017364.wav,"ortiq doza vaktsina O'zbekiston respublikasida koronavirus infektsiyasini oldini olish uchun ishlatiladi. Bu hamki bo'lsa, barcha fuqarolarimiz ham ixtiyoriy, ham mana shu aholiga xizmat ko'rsatadigan fuqarolar",,
2193,00017375.wav,Respublika maxsus komissiyasining qarori qolaversa,,
2194,00017358.wav,"tizimimizdagi xalqqa xizmat qiladigan bo'g'inlardan deb, birinchi men mana uch yil bo'ldi, aynan mana shu avgustda kelganimda, ishga kelganimdan birinchi boshlagan ishim ham Toshkent shahridagi boshqaruv tizimini bevosita Adliya vazirligi tizimiga olganman, notariat tizimini.",,
2195,00017359.wav,"moddiy manfaatdorlik, ya'ni oyliklar pastligi, u yerda juda katta byurokratiya borligi, aralashuv borligi, nima deydi, faoliyat shaffof emasligi, hammasini shunday ko'rdikki, keyin shunga qarab birinchi qilgan ishimiz shaffoflikka e'tibor qildik.",,
2196,00017368.wav,"Albatta, bu barcha tomoshabinlarimizga qolaversa, fuqarolarimizga ayon. Respublikamizda koronavirus kasalligini oldini olish bo'yicha tibbiyot xodimlari singari, oddiy fuqarolar ham tibbiy niqobdan foydalanishni",,
2197,00017374.wav,"ehtimolga, xavotirga o'rin yo'q, chunki bugungi kunda koronavirus infeksiyasining barcha shtammlarini davolash, kasallikka qarshi kurash tadbirlari bo'yicha tibbiyot tizimi tayyor holatda. Omicronni, ya'ni yangi shtammni davolash bo'yicha protokolga egamisizlar?",,
2198,00017393.wav,o'shanaqangi bir harakat qilganmiz va o'shandan bir qolgan disciplina ham desam bo'ladi. Yana bitta muhim masala,,
2199,00017379.wav,"Demak undirib berishi mumkin. Har bitta, demak teringizni qatlami uchun bu yoqda nimasi bor qonunida pul belgilangan. Misol uchun mana shuncha kesilgani uchun, mana shuncha chuqurligi uchun mana shuncha beriladi. Agar yo'l-yo'rig'ini bilgan odam to'g'ri advokat bilan",,
2200,00017394.wav,"O'zi bizga faqat qiyin savollar tushyapti to'g'risi, bir chuqur mazmundagi savollar qoldirib ketishyapti mehmonlar. Menimcha o'sha munosib farzand, munosib oila boshi, siz aytganday o'sha",,
2201,00017407.wav,"Demak, aqliy charchoqni chiqaradigan asosiy omillarimdan, sabablarimdan dam oladigan, menimcha, eng asosiy",,
2202,00017409.wav,an'analardan yana ham saqlanish o'zimizni davlatimizda menimcha,,
2203,00017411.wav,Eng qiziqchi joyi 11-sinflarga darsga qo'ydik-ku. 11-sinf ingliz o'quvchilariga,,
2204,00017396.wav,"bildirmasdan tutilmaganda qo'lidagi bir narsa bilan tushirib qolgan, qochib ketdi keyin.",,
2205,00017440.wav,Angliyaga hamma narsa tayyor kelishim kerak. Meni aktsentim,,
2206,00017487.wav,ro'yxatdan o'tish,,
2207,00017461.wav,"bir yaxshigina daromad topsa bo'ladi. Albatta, birinchi tanish-bilishlardan bir-ikkita projekt qilinadi. Platformalar bor.",,
2208,00017452.wav,"Dostavka, demak, motosikl sotib olib, demak, ovqat dostavkasini qilardik. Birinchi velikda boshlaganmiz, olti oy velikda, keyin motosikl, keyin o'sha mashina olib, shunaqa ishlar qilganmiz. Qurilishda ishladik keyin, oddiy, bizda mardikor deydi-ku.",,
2209,00017463.wav,"yoki cyber security yoki bizda aloqa deydi, ya'ni svyaz deyishadi-ku. network, networks communication. Shunaqa sohalar bor IT ni ham va har bitta mana shunaqa sohalarni o'zini fundamental darajada o'rgatishadi. Keyin esa siz mana shu sohani",,
2210,00017480.wav,"Siz u platformaga pul to'laysiz, u platforma sizga klient topib beradi. U platformaga xohlagan paytingiz deylik, customer servisi doim ishlaydi, ishonchli, faqat o'sha bir ozgina portfoli ko'rsatadigan narsangiz bo'lsa, o'sha portfoli haqida so'ramoqchi edim sizdan, Jo'g'or. Birinchi",,
2211,00017536.wav,xursand bo'lib yuraverasiz.,,
2212,00017503.wav,Endi o'sha sezon boshida biz o'zimizga maqsad qilib qo'yamiz. Misol uchun zavodda kunlik ish,,
2213,00017488.wav,"belgilanganidan ortiq narxda sotayotgan holatlar uchrayotgan bo'ladigan bo'lsa, O'zbekiston Airways aviakompaniyasini call-centerlariga murojaat qilishlari mumkin fuqarolarimiz.",,
2214,00017490.wav,"Bortga chiqishi belgilangan fuqarolar parvoz amalga oshirilishidan 4 soat oldin aviachiptalarni sotib olishi lozim bo'ladi. Ta'kidlab o'tganingizdek, har bitta yo'nalish bo'yicha biz belgilangan chipta narxlarini e'lon qildik rasmiy ravishda. Bordi-yu, mana shu chiptalarni",,
2215,00017496.wav,"Bolada emas, endi ahmoqgarchilikda. Ota, qaytanga o'tgan yili siz bo'lmaganingizda edi, dasturxonimiz to'kin-sochin edi. Bu yili siz borsiz, dasturxonimizda hech narsa yo'q, degan gapni gapirganman. O'sha gap",,
2216,00017530.wav,"Endi taxminan hisoblaganimiz 2 million so'm oylik oldi hisoblaylik, mayli. 2 million so'm oylik pul oldi. Demak, shundan qanchasini siz oziq-ovqat mahsulotiga ishlatasiz? Qancha pul ishlatayotgani bilinsa, misol uchun odamlar aytsaki, mana buncha oylik olaman, shuncha mana bunchasini oziq-ovqatga ishlataman, shundan",,
2217,00017522.wav,oborotniy sredstvamiz buni kamayib ketishiga sabab bo'ladi va ishlab chiqarish hajmini hajmini ta'sir qiladi va bozorni bozor yog' moy anaqa bilan ta'minlashga katta ta'sir o'tkazadi.,,
2218,00017538.wav,"Idi shaverma gotov, palimoy, u yoq-bu yoq, mana shunaqa prikol, o'zligina prikol, u o'rta osiyomi, bo'ldi palimoy, shaverma gotovda, tushunyapsizmi? Onlayn o'yinlar o'ynab turaman-da, ba'zida. Ruslar bilan tushib qolsak, endi ularda imperializm, mana shunaqa qanaqadir mana shunaqa narsalar bor, yomon jihatlar. Lekin",,
2219,00017543.wav,"hokimi tomonidan qurilgan uy deyilgan, lekin kamchiliklari juda ko'p. Diflar ishlamaydi yangi qo'yilgan. Otapleniyalar, boshqalar, hozirgi qurilishlar juda ham dab-dabala.",,
2220,00017550.wav,"Toshkent shahridagi har bir holati unaqa qila olmaydi. Bu yerda tizim faqat hokimiyat bilan emas, bu atrofidagi odamlarga bog'liq deyman. Masalan, men hokim qirqmalaring degan bilan yonidagi qanaqadir boshqa tashkilot rahbarlari unga ruxsat berib yuborishi mumkin.",,
2221,00017559.wav,Ortiqxo'jayevni olinishi hech qanaqa bir anaqa effektga ega emas.,,
2222,00017551.wav,"O'zgartirsa hamma joy, yangi hokim kelsa hamma joyga qarasin. E, buni birinchi o'rinda Chilonzorg'a qarasin. Svet yo'q, hech narsa yo'q. Chilonzor qishloqdan farqi qolmadi. Taroz, taroz bo'lib ketdi. Nimaga?",,
2223,00017556.wav,"Mana bir 50 ta to'yxonaga osh berdi. Xalq uchun shu yaxshilik qilgan joyini bilamiz. Endi xato birinchi ochibdi, mana mana shu gaz anaqasida svet asosiy odamlarga kerak narsa svet bilan gaz-da, to'g'rimi?",,
2224,00017558.wav,"Bolacha bolalarimizga ovqat qilish kerak, ana kichkina bolalar bor, qariyalar bor. Hamma dod deyapti-ku bu narsadan. Biz-ku mayli shaharda ekanmiz, qishloq sharoitlarida nima bo'lyapti? Lekin yaxshi ishlar qilgan u.",,
2225,00017593.wav,Bu tadbirlarni amalga oshirish jarayonida menimcha ularni yo'q qilish.,,
2226,00017560.wav,"Xatolari o'sha daraxt kesilgani, yutuqlari yaxshi-yaxshi binolarni qurib berdi. Misol uchun, Toshkent City, Citylarni aytishimiz mumkin. Hamma aylanadigan joy bo'ldi. Yutuq o'sha, kamchiligi o'sha daraxtlarni kesganligi bo'ldi deb aytaman.",,
2227,00017577.wav,dono yetakchilikni safarbar etadi. O'zbekiston ushbu qadriyatlarni qo'llab-quvvatlaydi va yangi hamkorlik uchun doimo ochiqdir.,,
2228,00017561.wav,"Bilmadim, endi besh yil boshqardi. Yaxshi rivojlanishlar bo'ldi. Shu sovuqqa tayyorlana olmadi-da. Shu 10 kun qolganda o'zi aytildi, 1-yanvardan hamma sovuydi deb o'zi xabar keldi. Toshkent tayyorlana olmadi sovuqqa. Ko'rdingiz o'zingiz ahvolni, hozir chidab bera olish, bera olishmadi. Nimagaidir bekorga bo'lmagan u narsa.",,
2229,00017585.wav,nizom talablari asosida sotuvga chiqarilishi mumkin yoki mumkin emasligi taqdiri ham hal qilinadi. Majburiy ijro byuro organlari byurosi organlariga sud qarori ijro uchun kelib tushadi. Sud qarorini biz muhokama qilishga huquqimiz mavjud emas.,,
2230,00017595.wav,"deyarli har hafta savdo yarmarkasi tashkil etiladi. Aholi gavjum bo'lgan bozorlarda, shaxobchalarda ushbu yarmarkaga barcha savdo tashkilotlari tomonidan tovar moddiy boyliklar olib chiqiladi.",,
2231,00017602.wav,"ning yaroqliligi xususiyati, uning inson hayoti uchun, sog'lig'i uchun zararliligi, hamma o'sha qo'yilgan savollar bo'yicha ekspertizaga taqdim etiladi. Ekspert xulosasi berilgandan so'ng",,
2232,00017599.wav,"Bunda ushlagan organ mas'ul shaxs tomonidan bayonnoma tuziladi, dalolatnoma yoki bayonnoma tuziladi. Dalolatnomada, bayonnomada tovar-moddiy boylikning soni, summasi, taxminiy bahosi, hamma uni xususiyatlari ko'rsatib o'tiladi.",,
2233,00017647.wav,"Mana ishlashga majbur bo'lganman deyapsiz, qanaqa ishlar qilgan siz bu yoqda o'sha paytlar kelganingizda o'qish bilan parallel. O'qish bilan parallel men esimda nimada Tavri Hotel. Tavri Hotelda u yerda su-shef bo'lganman.",,
2234,00017667.wav,"uchun robotlarni yaratayapmiz. Sen yaratayapmiz. Ya'ni bu albatta Allohdan kelgan bir bu ham bir ilm bizga, bir yo'l ko'rsatadi va natijada biz shuni ixtiro qilamiz. Ish ham shu, uyalmaslik kerak, chunki",,
2235,00017672.wav,Ajoyib. Gulixonim endi sizni ko'p mavzularda bugun xudo xohlasa suhbatingizni olamiz degan umiddaman. Samarqandda,,
2236,00017682.wav,"Bir fe'l-atvor ham qoladi-da. Bu to'g'ri narsami, shunaqa tavsiya qilgan bo'lar edingizmi, yoki bu",,
2237,00017702.wav,"nima o'sha vaqtda Isroilga yuborishmoqchi edi, Isroilga o'qishga, ishlashga, o'sha vaqtlari urush ketayotgan edi Isroilga.",,
2238,00017671.wav,"Ana shu bir sabab bo'lganda ular meni masalan shu darajaga kelib urgan meni. Endi nima bo'ladi-ku, uxlaydi-ku bolalar. O'sha vaqtlarda men derazaga qarab o'tirardim, qachon meni ota-onam keladi, olib ketadi deb.",,
2239,00017686.wav,"Ha, undan keyin yarim stavka ishladik. Aynan qaysi vaqt esimda yo'q. Chunki men bilaman, o'qishga borish majburiy edi bizga. Chunki u British School, juda ham nima deydi, qattiqqo'l edi. O'qishga bormasangiz bo'lmasdi.",,
2240,00017697.wav,"Men bilan birga, biz, mendan keyin o'sha xolamni o'g'li kelgan. Biz ikkalamiz yashardik. O'sha vaqtda to'g'risini aytsam agar, bizni alda pulimizni olgan.",,
2241,00017705.wav,"qaysi millat bizlar? Hammamiz odammizlar. Alloh yaratgan inson. Shuning uchun hozir o'tirib qarasam agar, meni o'zim masalan hozir ota-onalarga maslahat beraman. Ogoh bo'linglar, chunki bu mumkin ha bola deb aytishlari mumkin ota-onalar, shoxlik qiladi deb-da.",,
